id,num,reference,site,longitude,latitude,MAT,MAP,SPH,SSOC,STN,SCN,sand,silt,clay,siltclay,texture,alltreatment,treatment,treatment1,treatment2,materialtype,dose,MorganicC,MorganicN,MorganicCN,MorganicPH,Mwater,Cinput,totelCinput,Ninput,orangicN,Ninput1,tillagemethod,returndepth,duration,Cinput1,experientmenttype,croptype,depth,SOC_treat,SOC_treat_SD,SOC_treat_n,SOC_con,SOC_con_SD,SOC_con_n,SOCyi,SOCvi,DSOC,Z_SOC,POC_treat,POC_treat_SD,POC_treat_n,POC_con,POC_con_SD,POC_con_n,POCyi,POCvi,DPOC,MOC_treat,MOC_treat_SD,MOC_treat_n,MOC_con,MOC_con_SD,MOC_con_n,MOCyi,MOCvi,DMOC,POCSOC_treat,POCSOC_treat_SD,POCSOC_treat_n,POCSOC_con,POCSOC_con_SD,POCSOC_con_n,POCSOCyi,POCSOCvi,MOCSOC_treat,MOCSOC_treat_SD,MOCSOC_treat_n,MOCSOC_con,MOCSOC_con_SD,MOCSOC_con_n,MOCSOCyi,MOCSOCvi,MOCPOC_treat,MOCPOC_treat_SD,MOCPOC_treat_n,MOCPOC_con,MOCPOC_con_SD,MOCPOC_con_n,MOCPOCyi,MOCPOCvi,DOC_treat,DOC_treat_SD,DOC_treat_n,DOC_con,DOC_con_SD,DOC_con_n,DOCyi,DOCvi,EOC_treat,EOC_treat_SD,EOC_treat_n,EOC_con,EOC_con_SD,EOC_con_n,EOCyi,EOCvi,MBC_treat,MBC_treat_SD,MBC_treat_n,MBC_con,MBC_con_SD,MBC_con_n,MBCyi,MBCvi,MBN_treat,MBN_treat_SD,MBN_treat_n,MBN_con,MBN_con_SD,MBN_con_n,MBNyi,MBNvi,MBCN_treat,MBCN_treat_SD,MBCN_treat_n,MBCN_con,MBCN_con_SD,MBCN_con_n,MBCNyi,MBCNvi,TN_treat,TN_treat_SD,TN_treat_n,TN_con,TN_con_SD,TN_con_n,TNyi,TNvi,TCN_treat,TCN_treat_SD,TCN_treat_n,TCN_con,TCN_con_SD,TCN_con_n,TCNyi,TCNvi,imblance_treat,imblance_treat_SD,imblance_treat_n,imblance_con,imblance_con_SD,imblance_con_n,imblanceyi,imblancevi,AN_treat,AN_treat_SD,AN_treat_n,AN_con,AN_con_SD,AN_con_n,ANyi,ANvi,TP_treat,TP_treat_SD,TP_treat_n,TP_con,TP_con_SD,TP_con_n,AP_treat,AP_treat_SD,AP_treat_n,AP_con,AP_con_SD,AP_con_n,APyi,APvi,AK_treat,AK_treat_SD,AK_treat_n,AK_con,AK_con_SD,AK_con_n,AKyi,AKvi,pH_treat,pH_treat_SD,pH_treat_n,pH_con,pH_con_SD,pH_con_n,pHyi,pHvi,BD_treat,BD_treat_SD,BD_treat_n,BD_con,BD_con_SD,BD_con_n,BDyi,BDvi,yield_treat,yield_treat_SD,yield_treat_n,yield_con,yield_con_SD,yield_con_n,yieldyi,yieldvi,Dyield
2653,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK+HW,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,5.32,0.532,3,2.15,0.215,3,0.906005461,0.006666667,3.17,,1.213217149,0.121321715,3,0.368305287,0.036830529,3,1.192118732,0.006666667,0.844911862,,,,,,,,,,0.228048336,0.022804834,3,0.171304785,0.017130478,3,0.286113271,0.006666667,,,,,,,,,,,,,,,,,54.69,5.469,3,36.26,3.626,3,0.410965672,0.006666667,,,,,,,,,86.71182072,8.671182072,3,35.97549903,3.597549903,3,0.879752091,0.006666667,14.0466748,1.40466748,3,4.42546268,0.442546268,3,1.155010865,0.006666667,6.173120824,0.617312082,3,8.129206284,0.812920628,3,-0.275258775,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK+Zn,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,5.89,0.589,3,2.15,0.215,3,1.007788156,0.006666667,3.74,,1.430744389,0.143074439,3,0.368305287,0.036830529,3,1.357037961,0.006666667,1.062439102,,,,,,,,,,0.242910762,0.024291076,3,0.171304785,0.017130478,3,0.349249805,0.006666667,,,,,,,,,,,,,,,,,55.3,5.53,3,36.26,3.626,3,0.422057703,0.006666667,,,,,,,,,90.82582809,9.082582809,3,35.97549903,3.597549903,3,0.926105571,0.006666667,14.49308521,1.449308521,3,4.42546268,0.442546268,3,1.18629682,0.006666667,6.266838754,0.626683875,3,8.129206284,0.812920628,3,-0.260191249,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2655,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NP-CK,100%NP,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,4.27,0.427,3,2.15,0.215,3,0.686145985,0.006666667,2.12,,0.867508342,0.086750834,3,0.368305287,0.036830529,3,0.856712949,0.006666667,0.499203055,,,,,,,,,,0.203163546,0.020316355,3,0.171304785,0.017130478,3,0.170566964,0.006666667,,,,,,,,,,,,,,,,,46.96,4.696,3,36.26,3.626,3,0.25858097,0.006666667,,,,,,,,,57.22810122,5.722810122,3,35.97549903,3.597549903,3,0.464206933,0.006666667,8.453325198,0.84533252,3,4.42546268,0.442546268,3,0.647185045,0.006666667,6.769892306,0.676989231,3,8.129206284,0.812920628,3,-0.182978112,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2656,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,N-CK,100%N,N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,3.66,0.366,3,2.15,0.215,3,0.531995305,0.006666667,1.51,,0.803533142,0.080353314,3,0.368305287,0.036830529,3,0.780106252,0.006666667,0.435227855,,,,,,,,,,0.219544574,0.021954457,3,0.171304785,0.017130478,3,0.248110947,0.006666667,,,,,,,,,,,,,,,,,44.97,4.497,3,36.26,3.626,3,0.215280395,0.006666667,,,,,,,,,44.88452782,4.488452782,3,35.97549903,3.597549903,3,0.221255019,0.006666667,6.663107586,0.666310759,3,4.42546268,0.442546268,3,0.409211147,0.006666667,6.736275415,0.673627541,3,8.129206284,0.812920628,3,-0.187956128,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2657,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,COM-NF,NPKM-CK,100%NPK+FYM,NOM,farm yard manure,,,6.5,,,33,,,,,,,,42,,field,rice wheat,30-45,8.85,0.885,3,2.15,0.215,3,1.414949617,0.006666667,6.7,,2.173191906,0.217319191,3,0.368305287,0.036830529,3,1.775040111,0.006666667,1.804886619,,,,,,,,,,0.245558407,0.024555841,3,0.171304785,0.017130478,3,0.360090495,0.006666667,,,,,,,,,,,,,,,,,61.08,6.108,3,36.26,3.626,3,0.521469275,0.006666667,,,,,,,,,140.1923653,14.01923653,3,35.97549903,3.597549903,3,1.360177393,0.006666667,17.40085418,1.740085418,3,4.42546268,0.442546268,3,1.369144462,0.006666667,8.056636981,0.805663698,3,8.129206284,0.812920628,3,-0.008967069,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK(-S),N,,,,,,,,,,,,,,,42,,field,rice wheat,30-45,4.4,0.44,3,2.15,0.215,3,0.716136699,0.006666667,2.25,,1.033947888,0.103394789,3,0.368305287,0.036830529,3,1.032227477,0.006666667,0.665642601,,,,,,,,,,0.234988156,0.023498816,3,0.171304785,0.017130478,3,0.316090778,0.006666667,,,,,,,,,,,,,,,,,47.85,4.785,3,36.26,3.626,3,0.277355913,0.006666667,,,,,,,,,77.11557276,7.711557276,3,35.97549903,3.597549903,3,0.762467117,0.006666667,7.557962172,0.755796217,3,4.42546268,0.442546268,3,0.535226766,0.006666667,10.20322291,1.020322291,3,8.129206284,0.812920628,3,0.227240351,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2662,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,50%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,45-60,2.8,0.28,3,0.98,0.098,3,1.049822124,0.006666667,1.82,,0.273445341,0.027344534,3,0.12407837,0.012407837,3,0.79018837,0.006666667,0.149366971,,,,,,,,,,0.09765905,0.009765905,3,0.126610582,0.012661058,3,-0.259633754,0.006666667,,,,,,,,,,,,,,,,,19.94,1.994,3,12.42,1.242,3,0.473419688,0.006666667,,,,,,,,,17.80995366,1.780995366,3,8.89006588,0.889006588,3,0.694823035,0.006666667,4.138194021,0.413819402,3,1.118059793,0.111805979,3,1.308664611,0.006666667,4.303798606,0.430379861,3,7.951333139,0.795133314,3,-0.613841575,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,45-60,2.82,0.282,3,0.98,0.098,3,1.056939592,0.006666667,1.84,,0.63613522,0.063613522,3,0.12407837,0.012407837,3,1.634497769,0.006666667,0.51205685,,,,,,,,,,0.225579865,0.022557987,3,0.126610582,0.012661058,3,0.577558177,0.006666667,,,,,,,,,,,,,,,,,21.54,2.154,3,12.42,1.242,3,0.550603595,0.006666667,,,,,,,,,32.20432561,3.220432561,3,8.89006588,0.889006588,3,1.287166319,0.006666667,9.731543624,0.973154362,3,1.118059793,0.111805979,3,2.163777674,0.006666667,3.30927208,0.330927208,3,7.951333139,0.795133314,3,-0.876611355,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,150%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,45-60,4.11,0.411,3,0.98,0.098,3,1.433625736,0.006666667,3.13,,0.892127525,0.089212753,3,0.12407837,0.012407837,3,1.972695706,0.006666667,0.768049155,,,,,,,,,,0.217062658,0.021706266,3,0.126610582,0.012661058,3,0.53906997,0.006666667,,,,,,,,,,,,,,,,,23.32,2.332,3,12.42,1.242,3,0.630003285,0.006666667,,,,,,,,,49.34757428,4.934757428,3,8.89006588,0.889006588,3,1.713954151,0.006666667,10.29082774,1.029082774,3,1.118059793,0.111805979,3,2.219658133,0.006666667,4.795296892,0.479529689,3,7.951333139,0.795133314,3,-0.505703982,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK+HW,N,,,,,,,,,,,,,,,42,,field,rice wheat,45-60,3.14,0.314,3,0.98,0.098,3,1.164425507,0.006666667,2.16,,0.796097301,0.07960973,3,0.12407837,0.012407837,3,1.858808034,0.006666667,0.672018931,,,,,,,,,,0.253534172,0.025353417,3,0.126610582,0.012661058,3,0.694382527,0.006666667,,,,,,,,,,,,,,,,,21.95,2.195,3,12.42,1.242,3,0.569459063,0.006666667,,,,,,,,,37.00555216,3.700555216,3,8.89006588,0.889006588,3,1.4261335,0.006666667,9.172259508,0.917225951,3,1.118059793,0.111805979,3,2.104588803,0.006666667,4.03450776,0.403450776,3,7.951333139,0.795133314,3,-0.678455303,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK+Zn,N,,,,,,,,,,,,,,,42,,field,rice wheat,45-60,3.72,0.372,3,0.98,0.098,3,1.333926376,0.006666667,2.74,,0.828099349,0.082809935,3,0.12407837,0.012407837,3,1.898219753,0.006666667,0.704020979,,,,,,,,,,0.222607352,0.022260735,3,0.126610582,0.012661058,3,0.564293377,0.006666667,,,,,,,,,,,,,,,,,21.16,2.116,3,12.42,1.242,3,0.53280453,0.006666667,,,,,,,,,39.74822374,3.974822374,3,8.89006588,0.889006588,3,1.497630694,0.006666667,10.62588977,1.062588977,3,1.118059793,0.111805979,3,2.251698599,0.006666667,3.740696036,0.374069604,3,7.951333139,0.795133314,3,-0.754067905,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NP-CK,100%NP,N,,,,,,,,,,,,,,,42,,field,rice wheat,45-60,2.39,0.239,3,0.98,0.098,3,0.891496073,0.006666667,1.41,,0.582750313,0.058275031,3,0.12407837,0.012407837,3,1.546845434,0.006666667,0.458671943,,,,,,,,,,0.243828583,0.024382858,3,0.126610582,0.012661058,3,0.655349361,0.006666667,,,,,,,,,,,,,,,,,19.15,1.915,3,12.42,1.242,3,0.432994639,0.006666667,,,,,,,,,17.8052998,1.78052998,3,8.89006588,0.889006588,3,0.694561695,0.006666667,4.361907667,0.436190767,3,1.118059793,0.111805979,3,1.361314645,0.006666667,4.081998328,0.408199833,3,7.951333139,0.795133314,3,-0.66675295,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,N-CK,100%N,N,,,,,,,,,,,,,,,42,,field,rice wheat,45-60,1.38,0.138,3,0.98,0.098,3,0.342286206,0.006666667,0.4,,0.209393085,0.020939309,3,0.12407837,0.012407837,3,0.523299894,0.006666667,0.085314715,,,,,,,,,,0.15173412,0.015173412,3,0.126610582,0.012661058,3,0.181013688,0.006666667,,,,,,,,,,,,,,,,,18.56,1.856,3,12.42,1.242,3,0.401700651,0.006666667,,,,,,,,,13.68974115,1.368974115,3,8.89006588,0.889006588,3,0.431712271,0.006666667,2.795912142,0.279591214,3,1.118059793,0.111805979,3,0.916563546,0.006666667,4.896341678,0.489634168,3,7.951333139,0.795133314,3,-0.484851275,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,COM-NF,NPKM-CK,100%NPK+FYM,NOM,farm yard manure,,,6.5,,,33,,,,,,,,42,,field,rice wheat,45-60,4.73,0.473,3,0.98,0.098,3,1.57412791,0.006666667,3.75,,1.105450433,0.110545043,3,0.12407837,0.012407837,3,2.187094781,0.006666667,0.981372063,,,,,,,,,,0.233710451,0.023371045,3,0.126610582,0.012661058,3,0.612966871,0.006666667,,,,,,,,,,,,,,,,,27.49,2.749,3,12.42,1.242,3,0.794514226,0.006666667,,,,,,,,,67.17493956,6.717493956,3,8.89006588,0.889006588,3,2.022365795,0.006666667,12.1918853,1.21918853,3,1.118059793,0.111805979,3,2.389175736,0.006666667,5.509807378,0.550980738,3,7.951333139,0.795133314,3,-0.366809941,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,0.692,21.38728324,36.9,44.2,18.9,63.1,silty clay loam,IF-NF,NPK-CK,100%NPK(-S),N,,,,,,,,,,,,,,,42,,field,rice wheat,45-60,2.34,0.234,3,0.98,0.098,3,0.870353637,0.006666667,1.36,,0.550748265,0.055074827,3,0.12407837,0.012407837,3,1.490364454,0.006666667,0.426669895,,,,,,,,,,0.235362506,0.023536251,3,0.126610582,0.012661058,3,0.620010818,0.006666667,,,,,,,,,,,,,,,,,20.89,2.089,3,12.42,1.242,3,0.519962499,0.006666667,,,,,,,,,28.09186952,2.809186952,3,8.89006588,0.889006588,3,1.150545734,0.006666667,2.572198495,0.25721985,3,1.118059793,0.111805979,3,0.833166124,0.006666667,10.92134591,1.092134591,3,7.951333139,0.795133314,3,0.31737961,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,1.457,10.15785861,36.5,44.8,18.7,63.5,silty clay loam,IF-NF,NPK-CK,50%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,0-15,18.72,1.872,3,11.2,1.12,3,0.513678693,0.006666667,7.52,,2.860875661,0.286087566,3,1.684245746,0.168424575,3,0.529809918,0.006666667,1.176629915,,,,,,,,,,0.152824555,0.015282455,3,0.150379084,0.015037908,3,0.016131225,0.006666667,,,,,,,,,,,,,,,,,174.52,17.452,3,148.94,14.894,3,0.158495808,0.006666667,,,,,,,,,278.6458333,27.86458333,3,225.2604167,22.52604167,3,0.212684421,0.006666667,30.40301253,3.040301253,3,24.76198689,2.476198689,3,0.205232009,0.006666667,9.165073133,0.916507313,3,9.097025116,0.909702512,3,0.007452411,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,1.457,10.15785861,36.5,44.8,18.7,63.5,silty clay loam,IF-NF,NPK-CK,100%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,0-15,19.04,1.904,3,11.2,1.12,3,0.530628251,0.006666667,7.84,,4.353929004,0.4353929,3,1.684245746,0.168424575,3,0.949760822,0.006666667,2.669683258,,,,,,,,,,0.228672742,0.022867274,3,0.150379084,0.015037908,3,0.419132571,0.006666667,,,,,,,,,,,,,,,,,178.39,17.839,3,148.94,14.894,3,0.180428624,0.006666667,,,,,,,,,329.4270833,32.94270833,3,225.2604167,22.52604167,3,0.380097894,0.006666667,35.53150512,3.553150512,3,24.76198689,2.476198689,3,0.36111008,0.006666667,9.271408072,0.927140807,3,9.097025116,0.909702512,3,0.018987814,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,1.457,10.15785861,36.5,44.8,18.7,63.5,silty clay loam,IF-NF,NPK-CK,150%NPK,N,,,,,,,,,,,,,,,42,,field,rice wheat,0-15,19.82,1.982,3,11.2,1.12,3,0.570777751,0.006666667,8.62,,5.168567969,0.516856797,3,1.684245746,0.168424575,3,1.121277826,0.006666667,3.484322223,,,,,,,,,,0.260775377,0.026077538,3,0.150379084,0.015037908,3,0.550500076,0.006666667,,,,,,,,,,,,,,,,,182.83,18.283,3,148.94,14.894,3,0.205013219,0.006666667,,,,,,,,,354.1666667,35.41666667,3,225.2604167,22.52604167,3,0.452510472,0.006666667,40.27509486,4.027509486,3,24.76198689,2.476198689,3,0.486423594,0.006666667,8.793689199,0.87936892,3,9.097025116,0.909702512,3,-0.033913122,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,1.457,10.15785861,36.5,44.8,18.7,63.5,silty clay loam,IF-NF,NPK-CK,100%NPK+HW,N,,,,,,,,,,,,,,,42,,field,rice wheat,0-15,17.92,1.792,3,11.2,1.12,3,0.470003629,0.006666667,6.72,,4.602957109,0.460295711,3,1.684245746,0.168424575,3,1.005381112,0.006666667,2.918711363,,,,,,,,,,0.256861446,0.025686145,3,0.150379084,0.015037908,3,0.535377482,0.006666667,,,,,,,,,,,,,,,,,178.57,17.857,3,148.94,14.894,3,0.181437141,0.006666667,,,,,,,,,326.8229167,32.68229167,3,225.2604167,22.52604167,3,0.372161345,0.006666667,37.58221226,3.758221226,3,24.76198689,2.476198689,3,0.41722117,0.006666667,8.696212837,0.869621284,3,9.097025116,0.909702512,3,-0.045059825,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,1.457,10.15785861,36.5,44.8,18.7,63.5,silty clay loam,IF-NF,NPK-CK,100%NPK+Zn,N,,,,,,,,,,,,,,,42,,field,rice wheat,0-15,17.23,1.723,3,11.2,1.12,3,0.430738272,0.006666667,6.03,,4.896915429,0.489691543,3,1.684245746,0.168424575,3,1.067287668,0.006666667,3.212669683,,,,,,,,,,0.284208673,0.028420867,3,0.150379084,0.015037908,3,0.636549395,0.006666667,,,,,,,,,,,,,,,,,178.07,17.807,3,148.94,14.894,3,0.178633191,0.006666667,,,,,,,,,367.1875,36.71875,3,225.2604167,22.52604167,3,0.488615476,0.006666667,38.22352535,3.822352535,3,24.76198689,2.476198689,3,0.434141482,0.006666667,9.606322196,0.96063222,3,9.097025116,0.909702512,3,0.054473994,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,1.457,10.15785861,36.5,44.8,18.7,63.5,silty clay loam,IF-NF,NP-CK,100%NP,N,,,,,,,,,,,,,,,42,,field,rice wheat,0-15,14.82,1.482,3,11.2,1.12,3,0.280063842,0.006666667,3.62,,3.697979734,0.369797973,3,1.684245746,0.168424575,3,0.786468817,0.006666667,2.013733988,,,,,,,,,,0.249526298,0.02495263,3,0.150379084,0.015037908,3,0.506404976,0.006666667,,,,,,,,,,,,,,,,,174.78,17.478,3,148.94,14.894,3,0.1599845,0.006666667,,,,,,,,,260.4166667,26.04166667,3,225.2604167,22.52604167,3,0.145025772,0.006666667,28.09503277,2.809503277,3,24.76198689,2.476198689,3,0.1262831,0.006666667,9.269135537,0.926913554,3,9.097025116,0.909702512,3,0.018742672,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,202,"Pant et al., 2020","Crop Research Center of G. B. Pant University of Agriculture and Technology, Pantnagar U. S. Nagar, Uttarakhand",79.49,29.023,25,1433,7.3,14.8,1.457,10.15785861,36.5,44.8,18.7,63.5,silty clay loam,IF-NF,N-CK,100%N,N,,,,,,,,,,,,,,,42,,field,rice wheat,0-15,12.49,1.249,3,11.2,1.12,3,0.109014546,0.006666667,1.29,,2.4085463,0.24085463,3,1.684245746,0.168424575,3,0.357705536,0.006666667,0.724300554,,,,,,,,,,0.192837974,0.019283797,3,0.150379084,0.015037908,3,0.24869099,0.006666667,,,,,,,,,,,,,,,,,161.17,16.117,3,148.94,14.894,3,0.078916168,0.006666667,,,,,,,,,248.6979167,24.86979167,3,225.2604167,22.52604167,3,0.098981834,0.006666667,32.83862251,3.283862251,3,24.76198689,2.476198689,3,0.282295648,0.006666667,7.573335835,0.757333584,3,9.097025116,0.909702512,3,-0.183313814,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
